path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'Plier' '216' 'normalized_v2.ply'],[ 1.31032283  0.89591095  0.86418293  0.75498719  0.16841825 -0.09632217 -0.29068648 -0.45266567 -0.45156593 -0.38761116 -0.26104108 -0.03865706 -0.70017903 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 1.2154741   0.76435795  0.33190797  0.59012335  0.07245736 -0.81556228 -0.68282319 -0.47046327 -0.43288746 -0.42868382 -0.4729206  -0.48548897 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 7.42574521e-01  1.22697434e+00  1.22177931e+00 -1.09174543e-03 -1.11583269e+00 -8.80672119e-01 -6.85597455e-01 -6.03036575e-01 -6.05586715e-01 -4.66001672e-01 -3.59371849e-01 -2.73400158e-01 -1.61703208e-01 -7.26421007e-02 -5.20598447e-02 -5.13665497e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00],[ 0.6996894   1.28809225  0.95901189 -0.65063252 -1.47194803 -1.04615876 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.59194909  0.94273725  0.70167774 -0.17167308 -1.07736155 -1.32822737 -1.33991364 -1.27432732 -1.25812629 -1.28032284 -1.26856881 -1.17333556 -0.67474047  0.34961015  0.86137156  1.11215719  1.31917204  1.48428639  1.44158141  1.27559318]
['data' 'LabeledDB_new' 'Plier' '217' 'normalized_v2.ply'],[ 1.28174108  0.6767968   0.70504541  0.24051019  0.01885488 -0.26830331 -0.35383798 -0.44030369 -0.52110369 -0.41112245 -0.16227233  0.2096142  0.74939324 -0.36479178 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.60518787  0.3866118  -0.28921069 -0.42695776 -0.12722696  0.54763885  0.58809615 -0.23247884 -0.30540244 -0.25417501 -0.20872597 -0.14848297 -0.14365027 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.28327267  0.56759582  0.71651717  0.02239461 -0.89389023 -0.57288965 -0.29590965 -0.13439024 -0.10019856 -0.1755881  -0.29952233 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.16875827  0.60553987  0.81782251  0.42941122 -0.72884633 -1.00434436 -0.71635004 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.36808061  0.53032837 -0.58135482 -1.0698171  -0.49058808 -0.5299016 -0.57172247 -0.65305591 -0.77408109 -0.98408781 -1.15393106 -1.27272836 -1.00772321 -0.03288669  0.38075704  0.64124746  0.98185598  1.24307434  1.31289653  1.34000531]
['data' 'LabeledDB_new' 'Plier' '218' 'normalized_v2.ply'],[ 1.08166883  0.53906791  0.62547665 -0.01672832 -0.16987985 -0.44847403 -0.48856118 -0.49387227 -0.41679706 -0.43463375 -0.19107988  0.17350201  1.02411057  1.48014507 -0.17601327 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.29673045  0.20961748 -0.55529638 -0.7824369  -0.63968081  0.04723609  0.83681396  0.80126842 -0.02249638 -0.0918543  -0.00704472  0.14499584  0.41905214  0.24843067 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.02985815  0.26064867  0.46941288  0.03595542 -0.7575011  -0.49318288 -0.16870368  0.02648906  0.12879798  0.14460812  0.08629359 -0.09798653 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.0272154   0.36764675  0.67941803  0.51393893 -0.27201063 -0.83541191 -0.71331989 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.23459564  0.56353562 -0.59569653 -1.27098762 -0.4467007  -0.38427852 -0.47708105 -0.61532104 -0.84444605 -0.99627551 -1.11134443 -1.04209713 -0.78118111 -0.13898321  0.27640218  0.61982319  0.96234071  1.22488495  1.30612501  1.39318857]
['data' 'LabeledDB_new' 'Plier' '219' 'normalized_v2.ply'],[ 1.71046734  0.60167195  0.14460456  0.41431998  0.2610051  -0.39524177 -0.43803998 -0.54744085 -0.56891089 -0.54435311 -0.22811816  0.13287581  1.06502591  0.75117003 -0.08202733 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.76601481  0.40830461 -0.2260055  -0.414356   -0.54275535 -0.42496908  0.01075    -0.01243004  0.12700546  0.29162874  0.32740929 -0.05926164 -0.14743828 -0.12819654 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.35039217  0.6891389   0.6305528   0.03685073 -0.57017151 -0.54721393 -0.44602328 -0.3426884  -0.2608565  -0.17406686 -0.08300133  0.02246225  0.01128937 -0.05153331 -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.43737883  0.95298531  0.85264284 -0.25489559 -0.98304402 -0.97772343 -0.71581426 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.29246957  0.99517544  0.47819941 -0.81993917 -0.9553219  -1.02039142 -1.05975309 -1.1154467  -1.31052439 -1.31025637 -1.24702704 -0.63352094  0.95220392  1.40127599  1.10557769  0.96549599  0.94963083  1.0105105  0.96802791  0.84795612]
['data' 'LabeledDB_new' 'Plier' '220' 'normalized_v2.ply'],[ 1.22457758  0.2323081  -0.03529004  0.5707488   0.42125156 -0.22326063 -0.49698137 -0.55568217 -0.51675758 -0.32491438 -0.17873379  0.26378247  1.06502591  0.01319528 -0.36398515 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.83472957  0.64418855  0.03482359 -0.59168587 -0.8968386  -0.70342145 -0.06367865  0.23495355  0.13249511  0.18480803  0.20655918 -0.1613527 -0.13240844 -0.15348103 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.43650952  0.78988508  0.8213206   0.09776823 -0.84503118 -0.73339615 -0.47877971 -0.33471126 -0.27497725 -0.23238034 -0.19545852 -0.18686541 -0.15666459 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.54506805  1.10373604  0.8292527  -0.52658442 -1.0296724  -0.99880705 -0.71626372 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.6587172   1.41769596  0.50447513 -1.09068368 -1.26217376 -1.2637414 -1.2428298  -1.27846113 -1.40700461 -1.55982026 -1.62675559 -1.13885086  0.28261209  1.14992098  1.05259343  1.0426406   1.10059789  1.22957898  1.29747077  1.19549492]
['data' 'LabeledDB_new' 'Table' '141' 'normalized_v2.ply'],[-0.26167345 -0.28730545 -0.4469719  -0.72934849 -0.7538892  -0.86204772 -0.29489658  0.49508613  0.71319146  0.44703975  0.61553153  1.09436267  0.78446354  0.05819374 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.55136553 -0.75923366 -0.83851196 -0.83665021 -0.25301327  0.45761832  0.80522786  0.73381155  0.7719879   0.83643829  0.61904338  0.21390447 -0.06353187 -0.14911463 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.43407052 -0.58070591 -0.67592481 -0.74588834 -0.04103835  0.66055663  0.9379062   0.93196431  0.57009932  0.11280438 -0.18195176 -0.25342655 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.10994374 -0.43345191 -0.19670304 -0.09694132  0.04232337  0.4911157  0.61257242  0.4546705   0.10677931 -0.14558236 -0.19421916 -0.14561265 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.06000599 -0.35357154 -0.55474997  0.08932172  0.16262131  0.12695852  0.25439217  0.3388949   0.33996238  0.24527841  0.06238391 -0.14164303 -0.47990172 -0.53464188 -0.43198553 -0.35464989 -0.21839973 -0.00633532  0.30206146  0.68264157]
['data' 'LabeledDB_new' 'Table' '142' 'normalized_v2.ply'],[ 1.13883233  0.38881821 -0.06296613  0.01455745  0.13280792  0.61617112  0.9807637  -0.19718475 -0.30814431  0.2667865  -0.19107988 -0.73833059 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.2418902   0.37271368  0.50895709  0.53287029  0.46456114 -0.29497007 -0.48692292 -0.36376093 -0.41730676 -0.38087042 -0.55469366 -0.52641584 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.50362336  0.73826587  0.4976588   0.40648689  0.11301561 -0.33626007 -0.67426576 -0.78693367 -0.63510322 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 1.38507694  1.48667009  0.44977128 -1.23144145 -1.19330854 -1.01211869 -0.71620419 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.84967543  0.53085395  0.22564668 -0.58915714 -0.72403711 -0.7369564 -0.70251521 -0.67098872 -0.62404115 -0.60601245 -0.5162309  -0.310838  0.10314002  0.3570116   0.37484347  0.40489198  0.52849524  0.74869275  1.09970517  1.87902902]
['data' 'LabeledDB_new' 'Table' '143' 'normalized_v2.ply'],[ 1.28174108  0.40133902  0.02698117  0.09798615  0.2289558   0.83319494  1.1533778   0.03357221 -0.27772155 -0.415041   -0.45857856 -0.74735864 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.36017269  0.47265745  0.57256139  0.69155855  0.58580484 -0.26369378 -0.55215972 -0.50388559 -0.56196694 -0.63998704 -0.65967995 -0.52338212 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.57995316  0.80852048  0.4744866   0.28314684  0.10710065 -0.29229575 -0.66631107 -0.78770007 -0.63483068 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 1.72210094  1.69109997  0.53848938 -1.87651363 -1.32648117 -1.02396721 -0.71635599 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.87019685  0.20549509 -0.22752153 -0.9770558  -0.82762906 -0.75939932 -0.71221663 -0.66189327 -0.62345687 -0.58697827 -0.48909826 -0.18242688  0.45776377  0.71429059  0.68192381  0.69773458  0.82476751  1.09026778  1.66975659  2.96564493]
['data' 'LabeledDB_new' 'Table' '144' 'normalized_v2.ply'],[ 0.48145207 -0.05567049 -0.39507922 -0.56249109 -0.51886104 -0.52218023 -0.10123198  0.25608785  1.27383961  1.78718346  0.4344555  -0.46748922 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.34195249 -0.42295246 -0.35687428 -0.25047373  0.00982899  0.44286552  0.70481364  0.62628825  0.45818983  0.03235562 -0.51029974 -0.51507239 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.15039495 -0.1043364  -0.27571396 -0.33727547  0.14303774  0.42847295  0.4118235   0.27550708  0.01299756 -0.28250262 -0.35442193 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.77308045  0.27490031  0.72671143 -0.29699496 -0.52301998 -0.42482345 -0.54498592 -0.50602925 -0.3938065  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.36225509 -0.09428095 -0.49985338 -0.83754346 -0.38347779 -0.21940442 -0.15005631 -0.0730029  -0.0147598   0.02486841  0.0527329   0.08685109  0.19348649  0.08712847  0.05489873  0.10249308  0.24488024  0.51094535  0.91488742  1.49968095]
['data' 'LabeledDB_new' 'Table' '145' 'normalized_v2.ply'],[-0.4617457  -0.79439819 -0.97627714 -1.02482515 -0.91057463 -1.07088196 -0.85062977 -0.6339747  -0.0778005   0.07477761  1.18756718  2.00168125  2.22234571  0.74217033  1.62851676  1.86320086  4.27180798  4.36506484  2.6078982   0.27530455],[-0.80615662 -1.12301766 -1.39734966 -1.65066929 -1.54440393 -0.84295906  0.12962702  0.9415531   1.78206819  2.11276351  2.36270067  2.91564303  3.30706166  3.20691914  1.76625662 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.55400881 -0.85721015 -1.02885882 -1.33861404 -0.84930935  0.1315212  0.73427752  1.1626494   1.55505698  2.09761047  3.16836684  4.52269072  3.07574935  0.90977787 -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.10167673 -0.84907505 -0.7802125  -0.24579471 -0.01051802  0.43737751  0.92043312  1.31286619  1.7259065   2.31865158  3.28114558  3.4539955  2.21799569  0.38072589 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.29870632 -0.63222135 -1.09282181 -0.36244143  0.74365103  0.84565535  0.5237916   0.33151498  0.30214049  0.46608322  0.81052473  0.78649845  0.2929253  -0.34857643 -0.54422517 -0.56493169 -0.4832382  -0.30253465 -0.15463097  0.05237463]
['data' 'LabeledDB_new' 'Table' '146' 'normalized_v2.ply'],[-0.3474187  -0.58154444 -0.80676108 -0.8962059  -0.97823425 -1.00946013 -0.32015718  0.04181353  0.3263877   0.52932928  1.00237578  2.34474698  0.17073334  0.34618389  1.40295051  1.86320086 -0.17919226 -0.19740122 -0.16444502 -0.12903121],[-0.92829483 -1.14133331 -1.34964119 -1.34514781 -0.89506789  0.1651072  1.18213318  1.48678073  1.51675229  1.49061848  0.99118637  0.60037319  0.45648417 -0.03934541 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.66707708 -0.98168273 -1.17037292 -1.1661229  -0.41802184  0.54313628  1.11007751  1.45382194  1.55766443  1.40547937  1.09221167  0.60061555  0.07728408 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.68475406 -0.9832792  -0.98689258  0.02314225  0.72858975  0.91544627  1.09238659  1.18225319  1.13701065  0.94552687  0.49992746  0.12993754  0.02547024 -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.65772063 -0.92002129 -1.31927725 -0.07577497  0.83316904  0.95058194  0.95048192  0.84024639  0.76512855  0.74467631  0.59626204  0.22591164 -0.25168721 -0.3346323  -0.39956283 -0.47978927 -0.52552968 -0.55231108 -0.45961617 -0.36621852]
['data' 'LabeledDB_new' 'Table' '147' 'normalized_v2.ply'],[-0.00443769 -0.41251353 -0.54383822 -0.74672947 -0.78593849 -0.99308097 -0.56013287 -0.44854501  0.0134678   0.43136555  1.47564268  3.03990649  0.02460711  0.34618389 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.79994294 -0.85738481 -0.99154667 -0.99080527 -0.62549861  0.00789826  0.60984967  1.08361882  1.17376591  1.2713525   1.319803    0.43172887 -0.26433701 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.49661741 -0.76274781 -0.71328936 -0.57783707 -0.09128431  0.55056833  0.82032763  0.85515583  0.76495824  0.61460197  0.31410501 -0.12130559 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.08192809 -0.72938204 -0.43609942  0.6823532   0.54159373  0.18868343  0.32542568  0.31197035  0.15058361 -0.09405721 -0.17055664 -0.14353459 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.11854006 -0.17113029 -0.17314885  0.05358816  0.13084924  0.13255678  0.12588933  0.15082635  0.16865221  0.22428097  0.19736842  0.00827801 -0.21726619 -0.29524681 -0.23874081 -0.20946212 -0.1051339  -0.00809558  0.06901253  0.2073308 ]
['data' 'LabeledDB_new' 'Table' '148' 'normalized_v2.ply'],[-0.1187647  -0.29982625 -0.630326   -0.74672947 -0.87140327 -0.93984871 -0.72432677 -0.45266567  0.26988827  1.63436006  2.39336893  1.77146609 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.699249   -0.82270086 -0.84713992 -0.69003505 -0.54144801 -0.01762995  0.72466075  0.92843185  1.20544423  1.29061042  0.63654316 -0.31352829 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.48465766 -0.67513214 -0.62696512 -0.58963227  0.09885418  0.65326655  0.78932962  0.7104597   0.55460375  0.36704268 -0.00767814 -0.25587713 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.00153322 -0.59400974 -0.23636248  0.66921096  0.45790623  0.39189353  0.19785287 -0.166558   -0.34891425 -0.28958896 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.03463118 -0.19493427 -0.08960439 -0.19036848 -0.04502947  0.0437826  0.13850868  0.24414834  0.3162494   0.33156642  0.28534378  0.22398558 -0.06190471 -0.34779217 -0.37830523 -0.34308024 -0.22395634 -0.07364446  0.04272415  0.24980609]
['data' 'LabeledDB_new' 'Table' '149' 'normalized_v2.ply'],[-0.03301944 -0.14957655 -0.5680548  -0.67372936 -0.7538892  -0.80472067 -0.56434297 -0.15185749  0.26554216  1.08968177  1.85837156  1.8933447 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.62619277 -0.71769401 -0.73891493 -0.69102628 -0.44672352  0.10314189  0.71209909  0.89116916  0.98170839  1.02991045  0.52838411 -0.26943581 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.43293281 -0.61234643 -0.53853806 -0.57806275  0.00561416  0.54815983  0.71330588  0.70737773  0.59790778  0.33413655 -0.02812054 -0.25666765 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.38915506 -0.34136506  0.188946    0.73143792 -0.01659074 -0.16238725 -0.19177123 -0.30206926 -0.35392454 -0.28877597 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.30491887  0.13823211  0.02190339 -0.05054195  0.04803808  0.07471641  0.04633353  0.02353234  0.02664307 -0.07584983 -0.27465256 -0.62948058 -1.08353921 -0.80254083 -0.52573675 -0.32216753 -0.13935943  0.06864299  0.23121841  0.51693898]
['data' 'LabeledDB_new' 'Table' '150' 'normalized_v2.ply'],[-4.61745702e-01 -7.94398186e-01 -1.10773858e+00 -5.04051191e-01 -8.03501183e-03 -2.03525751e-02  9.08334084e-02  3.95296107e-01  7.60677922e-01  1.25523693e+00 -4.67433545e-02 -1.03553363e+00 -5.12251338e-01 -3.26245228e-03  8.23720802e-01  1.21750675e+00  2.50728724e+00  3.30466323e+00  3.65822930e+00  3.52020680e+00],[-0.59560002 -0.78720596 -0.76369603 -0.68470227 -0.27877952  0.35055822  0.62177059  0.34135674  0.24442127  0.40196595  1.09276442  1.78730888  1.98590239  1.32896185 -0.00890416 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.4448869  -0.62381081 -0.71100862 -0.77724915 -0.06253903  0.53863559  0.75999398  0.73173441  0.68424922  0.70221803  0.79916875  0.76140786  0.0702804  -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.25526086 -0.73919166 -0.71259285 -0.28814141  0.22663269  0.71681374  0.99491583  1.11796311  1.07235636  0.87648408  0.49121452 -0.01864344 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.35304461 -0.71776156 -0.81463385 -1.00880034 -0.53722098 -0.07178592  0.86338598  1.34393614  1.57552761  1.49003323  0.94361612  0.28021786 -0.8604813  -1.08813267 -0.8264617  -0.58339095 -0.43234283 -0.29190266 -0.21279845 -0.12740249]
['data' 'LabeledDB_new' 'Table' '151' 'normalized_v2.ply'],[-0.2902552  -0.39999272 -0.57151431 -0.85101535 -0.83935398 -1.04221844 -0.78326817 -0.51859623 -0.06041606  0.28637925  0.64022372  0.81900727  1.67875611  3.9100619   3.16988617  0.30863651 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.73849434 -0.95006207 -1.20928322 -1.36022101 -1.1526394  -0.53476975  0.27793061  0.89263017  1.64720783  2.06750003  1.48303926  1.4194193  2.42364128  1.80388378  0.02862566 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.50666059 -0.74278002 -0.85882014 -1.0353444  -0.39977706  0.43634201  0.83967032  1.01470793  1.07131454  1.19164619  1.59296856  1.67700451  0.11128916 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.04237902 -0.50734695 -0.2111855   0.25954897  0.09095828  0.31984037  0.44599165  0.35579259  0.18300738  0.01216837 -0.06824831 -0.06103578 -0.08195574 -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.2513098   0.07932154  0.13061249 -0.13687906  0.02502329  0.21795804  0.08485418 -0.07249942 -0.14602728 -0.12126423 -0.10943031 -0.13657975 -0.25221123 -0.40408824 -0.36126055 -0.3059462  -0.23533801 -0.13831264 -0.02095058  0.20584504]
